Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"J. Renzullo","Evolving Software: Combining Online Learning with Mutation-Based Stochastic Search",2023,"ACM Transactions on Evolutionary Learning and Optimization","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181047159&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85181047159&origin=inward",157,"2025-03-14 11:30:04","Article","10.1145/3597617","2688-299X","https://api.elsevier.com/content/abstract/scopus_id/85181047159",3,4,,,1,0.50,1,1,2,"","",""
1,"Y. Ito","Fitness Function Using Postconditions for Automated Program Repair",2023,"2023 3rd IEEE International Conference on Software Engineering and Artificial Intelligence, SEAI 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85171543585&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85171543585&origin=inward",161,"2025-03-14 11:30:04","Conference Paper","10.1109/SEAI59139.2023.10217541","","https://api.elsevier.com/content/abstract/scopus_id/85171543585",,,11,16,1,0.50,1,1,2,"","",""
1,"F. Ribeiro","Beyond Code Generation: The Need for Type-Aware Language Models",2023,"Proceedings - 2023 IEEE/ACM International Workshop on Automated Program Repair, APR 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168426135&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168426135&origin=inward",162,"2025-03-14 11:30:04","Conference Paper","10.1109/APR59189.2023.00011","","https://api.elsevier.com/content/abstract/scopus_id/85168426135",,,21,22,1,0.50,1,1,2,"","",""
1,"R. Shariffdeen","Program Repair Competition",2023,"Proceedings - 2023 IEEE/ACM International Workshop on Automated Program Repair, APR 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168416276&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85168416276&origin=inward",163,"2025-03-14 11:30:04","Conference Paper","10.1109/APR59189.2023.00010","","https://api.elsevier.com/content/abstract/scopus_id/85168416276",,,19,20,1,0.50,1,1,2,"","",""
1,"J. Kim","The Inversive Relationship between Bugs and Patches: An Empirical Study",2023,"Proceedings - 2023 IEEE 16th International Conference on Software Testing, Verification and Validation Workshops, ICSTW 2023","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163088621&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163088621&origin=inward",164,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSTW58534.2023.00062","","https://api.elsevier.com/content/abstract/scopus_id/85163088621",,,314,323,1,0.50,1,1,2,"","",""
1,"J. Cruz-Carlon","Patching Locking Bugs Statically with Crayons",2023,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162003734&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85162003734&origin=inward",165,"2025-03-14 11:30:04","Article","10.1145/3548684","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85162003734",32,3,,,1,0.50,1,1,2,"","",""
1,"P. Santiesteban","CirFix: Automated Hardware Repair and its Real-World Applications",2023,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159695534&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85159695534&origin=inward",166,"2025-03-14 11:30:04","Article","10.1109/TSE.2023.3269899","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85159695534",49,7,3736,3752,1,0.50,1,1,2,"","",""
1,"O.I. Al-Bataineh","Towards Extending the Range of Bugs That Automated Program Repair Can Handle",2022,"IEEE International Conference on Software Quality, Reliability and Security, QRS","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151433849&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85151433849&origin=inward",167,"2025-03-14 11:30:04","Conference Paper","10.1109/QRS57517.2022.00031","2693-9177","https://api.elsevier.com/content/abstract/scopus_id/85151433849",2022,,209,220,1,0.33,1,1,3,"","",""
1,"K. Kim","Systematic Analysis of Defect-Specific Code Abstraction for Neural Program Repair",2022,"Proceedings - Asia-Pacific Software Engineering Conference, APSEC","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149173020&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149173020&origin=inward",168,"2025-03-14 11:30:04","Conference Paper","10.1109/APSEC57359.2022.00020","1530-1362","https://api.elsevier.com/content/abstract/scopus_id/85149173020",2022,,81,89,1,0.33,1,1,3,"","",""
1,"A. Ghanbari","Shibboleth: Hybrid Patch Correctness Assessment in Automated Program Repair",2022,"ACM International Conference Proceeding Series","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146968803&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146968803&origin=inward",169,"2025-03-14 11:30:04","Conference Paper","10.1145/3551349.3559519","","https://api.elsevier.com/content/abstract/scopus_id/85146968803",,,,,1,0.33,1,1,3,"","",""
1,"H. Frenkel","Automated Program Repair Using Formal Verification Techniques",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85145653621&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85145653621&origin=inward",170,"2025-03-14 11:30:04","Book Chapter","10.1007/978-3-031-22337-2_25","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85145653621",13660,,511,534,1,0.33,1,1,3,"","",""
1,"H. Cao","Automatic Repair of Java Programs Weighted Fusion Similarity via Genetic Programming",2022,"Information Technology and Control","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143790501&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143790501&origin=inward",171,"2025-03-14 11:30:04","Article","10.5755/j01.itc.51.4.30515","1392-124X","https://api.elsevier.com/content/abstract/scopus_id/85143790501",51,4,738,756,1,0.33,1,1,3,"","",""
1,"K.H.T. Dam","Automated Repair of Security Errors in C Programs via Statistical Model Checking: A Proof of Concept",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142726991&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142726991&origin=inward",172,"2025-03-14 11:30:04","Conference Paper","10.1007/978-3-031-19849-6_17","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85142726991",13701,,279,298,1,0.33,1,1,3,"","",""
1,"Q. Zhang","Interactive Patch Filtering via Test Generation",2022,"Proceedings - 2022 9th International Conference on Dependable Systems and Their Applications, DSA 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141430421&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141430421&origin=inward",173,"2025-03-14 11:30:04","Conference Paper","10.1109/DSA56465.2022.00015","","https://api.elsevier.com/content/abstract/scopus_id/85141430421",,,42,53,1,0.33,1,1,3,"","",""
1,"J. Wang","Leveraging Causal Inference for Explainable Automatic Program Repair",2022,"Proceedings of the International Joint Conference on Neural Networks","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140766392&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140766392&origin=inward",174,"2025-03-14 11:30:04","Conference Paper","10.1109/IJCNN55064.2022.9892168","","https://api.elsevier.com/content/abstract/scopus_id/85140766392",2022,,,,1,0.33,1,1,3,"","",""
1,"H. Ahmad","Digging into Semantics: Where Do Search-Based Software Repair Methods Search?",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137265997&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137265997&origin=inward",175,"2025-03-14 11:30:04","Conference Paper","10.1007/978-3-031-14721-0_1","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85137265997",13399,,3,18,1,0.33,1,1,3,"","",""
1,"K. Yamate","Hey APR! Integrate Our Fault Localization Skill: Toward Better Automated Program Repair",2022,"Proceedings - 2022 IEEE 46th Annual Computers, Software, and Applications Conference, COMPSAC 2022","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136969474&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85136969474&origin=inward",176,"2025-03-14 11:30:04","Conference Paper","10.1109/COMPSAC54236.2022.00101","","https://api.elsevier.com/content/abstract/scopus_id/85136969474",,,563,568,1,0.33,1,1,3,"","",""
1,"P. Reiter","Improving source-code representations to enhance search-based software repair",2022,"GECCO 2022 - Proceedings of the 2022 Genetic and Evolutionary Computation Conference","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135240142&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135240142&origin=inward",177,"2025-03-14 11:30:04","Conference Paper","10.1145/3512290.3528864","","https://api.elsevier.com/content/abstract/scopus_id/85135240142",,,1336,1344,1,0.33,1,1,3,"","",""
1,"S. Ji","RepCoder: An Automated Program Repair Framework for Probability-Based Program Synthesis",2022,"Proceedings of the ACM Symposium on Applied Computing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130310876&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130310876&origin=inward",178,"2025-03-14 11:30:04","Conference Paper","10.1145/3477314.3507083","","https://api.elsevier.com/content/abstract/scopus_id/85130310876",,,1554,1561,1,0.33,1,1,3,"","",""
1,"N. Parasaram","Trident: Controlling Side Effects in Automated Program Repair",2022,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119015593&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119015593&origin=inward",179,"2025-03-14 11:30:04","Article","10.1109/TSE.2021.3124323","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85119015593",48,12,4717,4732,1,0.33,1,1,3,"","",""
0,"","Proceedings - 2024 50th Euromicro Conference on Software Engineering and Advanced Applications, SEAA 2024",2024,"Proceedings of the Euromicro Conference on Software Engineering and Advanced Applications, EUROMICRO-SEAA","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218836535&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218836535&origin=inward",180,"2025-03-14 11:30:04","Conference Review","","2640-592X","https://api.elsevier.com/content/abstract/scopus_id/85218836535",,2024,,,0,0.00,0,0,1,"","",""
0,"M. Leiwig","Analyzing the Potency of Pretrained Transformer Models for Automated Program Repair",2024,"Proceedings of the Euromicro Conference on Software Engineering and Advanced Applications, EUROMICRO-SEAA","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218639578&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218639578&origin=inward",181,"2025-03-14 11:30:04","Conference Paper","10.1109/SEAA64295.2024.00020","2640-592X","https://api.elsevier.com/content/abstract/scopus_id/85218639578",,2024,72,79,0,0.00,0,1,1,"","",""
0,"Z. Fei","Patch Correctness Assessment: A Survey",2025,"ACM Transactions on Software Engineering and Methodology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218347451&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85218347451&origin=inward",182,"2025-03-14 11:30:04","Article","10.1145/3702972","1049-331X","https://api.elsevier.com/content/abstract/scopus_id/85218347451",34,2,,,0,0.00,0,1,1,"","",""
0,"J. Kim","Improving Patch Optimization with Buggy Block for Complex Program Repair",2025,"IEEE Access","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217905037&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85217905037&origin=inward",183,"2025-03-14 11:30:04","Article","10.1109/ACCESS.2025.3541336","2169-3536","https://api.elsevier.com/content/abstract/scopus_id/85217905037",13,,30420,30443,0,0.00,0,1,1,"","",""
0,"A. Alhefdhi","Adversarial patch generation for automated program repair",2025,"Software Quality Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217785781&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85217785781&origin=inward",184,"2025-03-14 11:30:04","Article","10.1007/s11219-025-09709-4","0963-9314","https://api.elsevier.com/content/abstract/scopus_id/85217785781",33,1,,,0,0.00,0,1,1,"","",""
0,"X. Li","Learning Based Patch Overfitting Detection: A Survey",2025,"Journal of Internet Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216875768&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216875768&origin=inward",185,"2025-03-14 11:30:04","Article","10.70003/160792642025012601005","1607-9264","https://api.elsevier.com/content/abstract/scopus_id/85216875768",26,1,53,64,0,0.00,0,1,1,"","",""
0,"L. Zhao","Structuring Semantic-Aware Relations Between Bugs and Patches for Accurate Patch Evaluation",2025,"Journal of Software: Evolution and Process","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216744491&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216744491&origin=inward",186,"2025-03-14 11:30:04","Article","10.1002/smr.70001","2047-7481","https://api.elsevier.com/content/abstract/scopus_id/85216744491",37,2,,,0,0.00,0,1,1,"","",""
0,"K. Huang","Comprehensive Fine-Tuning Large Language Models of Code for Automated Program Repair",2025,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216363264&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216363264&origin=inward",187,"2025-03-14 11:30:04","Article","10.1109/TSE.2025.3532759","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85216363264",,,,,0,0.00,0,1,1,"","",""
0,"C.L. Goues","The Evolution of Automated Software Repair",2025,"IEEE Transactions on Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216348157&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85216348157&origin=inward",188,"2025-03-14 11:30:04","Article","10.1109/TSE.2025.3533309","0098-5589","https://api.elsevier.com/content/abstract/scopus_id/85216348157",,,,,0,0.00,0,1,1,"","",""
0,"E. Zhang","Poster: Repairing Bugs with the Introduction of New Variables: A Multi-Agent Large Language Model",2024,"CCS 2024 - Proceedings of the 2024 ACM SIGSAC Conference on Computer and Communications Security","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215533701&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85215533701&origin=inward",189,"2025-03-14 11:30:04","Conference Paper","10.1145/3658644.3691412","","https://api.elsevier.com/content/abstract/scopus_id/85215533701",,,4961,4963,0,0.00,0,1,1,"","",""
0,"T. Zhu","An Empirical Study of Automatic Program Repair Techniques for Injection Vulnerabilities",2024,"Proceedings - 2024 IEEE International Conference on Software Maintenance and Evolution, ICSME 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215532699&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85215532699&origin=inward",190,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSME58944.2024.00014","","https://api.elsevier.com/content/abstract/scopus_id/85215532699",,,25,37,0,0.00,0,1,1,"","",""
0,"L. Vidziunas","The Impact of Program Reduction on Automated Program Repair",2024,"Proceedings - 2024 IEEE International Conference on Software Maintenance and Evolution, ICSME 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215526600&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85215526600&origin=inward",191,"2025-03-14 11:30:04","Conference Paper","10.1109/ICSME58944.2024.00039","","https://api.elsevier.com/content/abstract/scopus_id/85215526600",,,337,349,0,0.00,0,1,1,"","",""
0,"J. Wang","Ratchet: Retrieval Augmented Transformer for Program Repair",2024,"Proceedings - International Symposium on Software Reliability Engineering, ISSRE","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214564405&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214564405&origin=inward",192,"2025-03-14 11:30:04","Conference Paper","10.1109/ISSRE62328.2024.00048","1071-9458","https://api.elsevier.com/content/abstract/scopus_id/85214564405",,,427,438,0,0.00,0,1,1,"","",""
0,"K. Wada","LineVul+: Towards Automated Program Repair via Line-level Defect Prediction",2024,"Computer Software","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214112536&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214112536&origin=inward",193,"2025-03-14 11:30:04","Article","10.11309/jssst.41.4_14","0289-6540","https://api.elsevier.com/content/abstract/scopus_id/85214112536",41,4,14,20,0,0.00,0,1,1,"","",""
0,"S.A. Alsaedi","Leveraging Large Language Models for Automated Bug Fixing",2024,"International Journal of Advanced Computer Science and Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214023217&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214023217&origin=inward",194,"2025-03-14 11:30:04","Article","10.14569/IJACSA.2024.0151247","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85214023217",15,12,444,456,0,0.00,0,1,1,"","",""
0,"S. Kang","Explainable automated debugging via large language model-driven scientific debugging",2025,"Empirical Software Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212585738&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212585738&origin=inward",195,"2025-03-14 11:30:04","Article","10.1007/s10664-024-10594-x","1382-3256","https://api.elsevier.com/content/abstract/scopus_id/85212585738",30,2,,,0,0.00,0,1,1,"","",""
0,"G. Li","Exploring Parameter-Efficient Fine-Tuning of Large Language Model on Automated Program Repair",2024,"Proceedings - 2024 39th ACM/IEEE International Conference on Automated Software Engineering, ASE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212434471&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212434471&origin=inward",196,"2025-03-14 11:30:04","Conference Paper","10.1145/3691620.3695066","","https://api.elsevier.com/content/abstract/scopus_id/85212434471",,,719,731,0,0.00,0,1,1,"","",""
0,"J. Zhao","Enhancing Automated Program Repair with Solution Design",2024,"Proceedings - 2024 39th ACM/IEEE International Conference on Automated Software Engineering, ASE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212432811&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212432811&origin=inward",197,"2025-03-14 11:30:04","Conference Paper","10.1145/3691620.3695537","","https://api.elsevier.com/content/abstract/scopus_id/85212432811",,,1706,1718,0,0.00,0,1,1,"","",""
0,"O.I. Al-Bataineh","Automated Repair of Multi-fault Programs: Obstacles, Approaches, and Prospects",2024,"Proceedings - 2024 39th ACM/IEEE International Conference on Automated Software Engineering, ASE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212412505&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212412505&origin=inward",198,"2025-03-14 11:30:04","Conference Paper","10.1145/3691620.3695287","","https://api.elsevier.com/content/abstract/scopus_id/85212412505",,,2215,2219,0,0.00,0,1,1,"","",""
0,"F. Liu","FastFixer: An Efficient and Effective Approach for Repairing Programming Assignments",2024,"Proceedings - 2024 39th ACM/IEEE International Conference on Automated Software Engineering, ASE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212409730&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212409730&origin=inward",199,"2025-03-14 11:30:04","Conference Paper","10.1145/3691620.3695062","","https://api.elsevier.com/content/abstract/scopus_id/85212409730",,,669,680,0,0.00,0,1,1,"","",""
0,"J. Zhao","DRMiner: Extracting Latent Design Rationale from Jira Issue Logs",2024,"Proceedings - 2024 39th ACM/IEEE International Conference on Automated Software Engineering, ASE 2024","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212392141&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85212392141&origin=inward",200,"2025-03-14 11:30:04","Conference Paper","10.1145/3691620.3695019","","https://api.elsevier.com/content/abstract/scopus_id/85212392141",,,468,480,0,0.00,0,1,1,"","",""
